run_id,platform,scenario,label,load,iteration,frames,duration_ms,fps_mean,fps_median,fps_p1_low,fps_p5_low,frame_ms_mean,frame_ms_median,frame_ms_stddev,frame_ms_p95,frame_ms_p99,frame_ms_max,jank_60_share,jank_30_share,update_ms_median,update_ms_p99,render_ms_median,render_ms_p99,other_ms_median,gpu_ms_median,gpu_ms_p99,gpu_samples,heap_mb_start,heap_mb_peak,heap_mb_end,js_ready_ms,ttfr_submit_ms,init_ms,first_frame_render_ms,heap_mb_at_ttfr,tbt_total_ms,clicks,ok,miss,timeout,superseded,latency_render_ms_median,latency_render_ms_p95,latency_render_ms_mean,latency_frame_ms_median,queue_ms_median,dispatch_ms_median,apply_ms_median,commit_ms_median,frame_wait_ms_median,miss_share,capacity_fps60,capacity_fps30
amd-ryzen-5 · chrome|s4|027_threejs_i6,amd-ryzen-5 · chrome,s4,threejs,-,6,,,,,,,,,,,,,,,,,11.950000001117587,,,,,,,,,,,,,,,86.0,45.0,41.0,0.0,0.0,24.175000000745058,26.32300000041723,23.856888889024656,24.68500000052154,11.349999999627471,0.6549999993294477,0.0,0.0,0.19500000029802322,0.47674418604651164,,
amd-ryzen-5 · chrome|s4|028_r3f-ref_i6,amd-ryzen-5 · chrome,s4,r3f-ref,-,6,,,,,,,,,,,,,,,,,12.014999998733401,,,,,,,,,,,,,,,86.0,45.0,41.0,0.0,0.0,24.15000000037253,26.790000000223518,24.133777777809236,24.844999998807907,11.344999998807907,0.6099999994039536,0.0,0.0,0.22499999962747097,0.47674418604651164,,
amd-ryzen-5 · chrome|s4|029_r3f-state_i7,amd-ryzen-5 · chrome,s4,r3f-state,-,7,,,,,,,,,,,,,,,,,11.14500000141561,,,,,,,,,,,,,,,89.0,57.0,32.0,0.0,0.0,38.480000000447035,43.750000000372516,39.197543859743234,39.31000000052154,11.524999998509884,15.695000000298023,14.894999999552965,0.0,0.2149999998509884,0.3595505617977528,,
amd-ryzen-5 · chrome|s4|030_r3f-ref_i7,amd-ryzen-5 · chrome,s4,r3f-ref,-,7,,,,,,,,,,,,,,,,,12.105000000447035,,,,,,,,,,,,,,,91.0,57.0,34.0,0.0,0.0,24.505000000819564,26.923999999463557,24.351403508923557,25.18999999947846,11.619999999180436,0.6550000011920929,0.0,0.0,0.22000000067055225,0.37362637362637363,,
amd-ryzen-5 · chrome|s4|031_threejs_i7,amd-ryzen-5 · chrome,s4,threejs,-,7,,,,,,,,,,,,,,,,,11.535000000149012,,,,,,,,,,,,,,,91.0,57.0,34.0,0.0,0.0,23.294999999925494,27.202000001072882,23.385877193033433,23.84999999962747,10.879999998956919,0.6150000002235174,0.0,0.0,0.2050000000745058,0.37362637362637363,,
amd-ryzen-5 · chrome|s4|032_r3f-events_i7,amd-ryzen-5 · chrome,s4,r3f-events,-,7,,,,,,,,,,,,,,,,,11.904999999329448,,,,,,,,,,,,,,,91.0,57.0,34.0,0.0,0.0,25.75,29.83999999985098,25.73254385953279,28.144999999552965,11.484999999403954,2.080000000074506,0.724999999627471,0.0,0.22000000067055225,0.37362637362637363,,
amd-ryzen-5 · chrome|s4|033_r3f-events_i8,amd-ryzen-5 · chrome,s4,r3f-events,-,8,,,,,,,,,,,,,,,,,11.964999999850988,,,,,,,,,,,,,,,85.0,40.0,45.0,0.0,0.0,25.459999999962747,27.436000000499188,25.510749999945983,27.850000000558794,11.59250000026077,1.9800000004470348,0.6174999997019768,0.0,0.2149999998509884,0.5294117647058824,,
amd-ryzen-5 · chrome|s4|034_threejs_i8,amd-ryzen-5 · chrome,s4,threejs,-,8,,,,,,,,,,,,,,,,,11.507500000298023,,,,,,,,,,,,,,,86.0,40.0,46.0,0.0,0.0,23.43500000052154,26.615500000119205,23.57100000018254,24.007500001229346,11.1175000006333,0.6174999997019768,0.0,0.0,0.20000000018626451,0.5348837209302325,,
amd-ryzen-5 · chrome|s4|035_r3f-state_i8,amd-ryzen-5 · chrome,s4,r3f-state,-,8,,,,,,,,,,,,,,,,,11.220000000670552,,,,,,,,,,,,,,,85.0,41.0,44.0,0.0,0.0,38.25999999977648,42.019999999552965,38.24048780477265,39.080000000074506,11.599999999627471,15.125,14.35499999858439,0.0,0.21500000171363354,0.5176470588235295,,
amd-ryzen-5 · chrome|s4|036_r3f-ref_i8,amd-ryzen-5 · chrome,s4,r3f-ref,-,8,,,,,,,,,,,,,,,,,11.9375,,,,,,,,,,,,,,,86.0,40.0,46.0,0.0,0.0,23.91499999910593,26.686499999370422,24.02087499992922,24.647499999031425,11.349999999627471,0.5549999997019768,0.0,0.0,0.2149999998509884,0.5348837209302325,,
amd-ryzen-5 · chrome|s4|037_r3f-events_i9,amd-ryzen-5 · chrome,s4,r3f-events,-,9,,,,,,,,,,,,,,,,,12.199999999254942,,,,,,,,,,,,,,,85.0,51.0,34.0,0.0,0.0,26.209999999031425,29.132500000298023,25.735490196037528,28.530000001192093,11.56000000052154,2.0350000001490116,0.6450000014156103,0.0,0.22000000067055225,0.4,,
amd-ryzen-5 · chrome|s4|038_r3f-state_i9,amd-ryzen-5 · chrome,s4,r3f-state,-,9,,,,,,,,,,,,,,,,,11.167500000447035,,,,,,,,,,,,,,,83.0,50.0,33.0,0.0,0.0,38.360000000335276,41.99349999967962,38.49730000000447,39.105000000447035,11.375,15.242499999701977,14.502500000409782,0.0,0.22000000067055225,0.39759036144578314,,
amd-ryzen-5 · chrome|s4|039_threejs_i9,amd-ryzen-5 · chrome,s4,threejs,-,9,,,,,,,,,,,,,,,,,12.037499999627471,,,,,,,,,,,,,,,86.0,52.0,34.0,0.0,0.0,24.345000000670552,26.569249999616293,24.105480769362586,24.855000000447035,11.357499999925494,0.625,0.0,0.0,0.20250000059604645,0.3953488372093023,,
amd-ryzen-5 · chrome|s4|040_r3f-ref_i9,amd-ryzen-5 · chrome,s4,r3f-ref,-,9,,,,,,,,,,,,,,,,,12.077499999664724,,,,,,,,,,,,,,,86.0,52.0,34.0,0.0,0.0,24.380000000819564,27.060749999806283,24.342115384741472,25.107499999925494,11.387499999254942,0.6200000001117587,0.0,0.0,0.22499999962747097,0.3953488372093023,,
amd-ryzen-5 · chrome|s4|041_r3f-ref_i10,amd-ryzen-5 · chrome,s4,r3f-ref,-,10,,,,,,,,,,,,,,,,,11.89500000141561,,,,,,,,,,,,,,,88.0,53.0,35.0,0.0,0.0,23.930000001564622,27.16300000064075,23.747641509363675,24.68500000052154,11.195000000298023,0.6150000002235174,0.0,0.0,0.22500000149011612,0.3977272727272727,,
amd-ryzen-5 · chrome|s4|042_threejs_i10,amd-ryzen-5 · chrome,s4,threejs,-,10,,,,,,,,,,,,,,,,,11.232499998994172,,,,,,,,,,,,,,,89.0,54.0,35.0,0.0,0.0,23.14250000100583,26.22024999950081,23.46203703702324,23.705000000074506,10.940000000409782,0.5649999994784594,0.0,0.0,0.2050000000745058,0.39325842696629215,,
amd-ryzen-5 · chrome|s4|043_r3f-state_i10,amd-ryzen-5 · chrome,s4,r3f-state,-,10,,,,,,,,,,,,,,,,,11.017500000074506,,,,,,,,,,,,,,,86.0,52.0,34.0,0.0,0.0,38.169999999925494,43.0925000003539,38.63307692296803,38.99000000022352,11.277499999850988,15.492499999701977,14.720000000670552,0.0,0.2149999998509884,0.3953488372093023,,
amd-ryzen-5 · chrome|s4|044_r3f-events_i10,amd-ryzen-5 · chrome,s4,r3f-events,-,10,,,,,,,,,,,,,,,,,12.21999999973923,,,,,,,,,,,,,,,88.0,54.0,34.0,0.0,0.0,25.772499999962747,29.39199999971315,25.797962962891216,28.084999999962747,11.230000001378357,1.9375,0.6225000005215406,0.0,0.2225000001490116,0.38636363636363635,,
amd-ryzen-5 · chrome|s4|045_threejs_i11,amd-ryzen-5 · chrome,s4,threejs,-,11,,,,,,,,,,,,,,,,,12.035000000149012,,,,,,,,,,,,,,,87.0,44.0,43.0,0.0,0.0,24.34000000078231,27.944749998673796,24.44636363633485,24.889999999664724,11.512499999254942,0.6224999995902181,0.0,0.0,0.2000000011175871,0.4942528735632184,,
amd-ryzen-5 · chrome|s4|046_r3f-ref_i11,amd-ryzen-5 · chrome,s4,r3f-ref,-,11,,,,,,,,,,,,,,,,,11.697499999776483,,,,,,,,,,,,,,,86.0,44.0,42.0,0.0,0.0,23.897499999962747,26.884499999135734,23.720568181946874,24.582499999552965,11.304999999701977,0.587500000372529,0.0,0.0,0.2149999998509884,0.4883720930232558,,
amd-ryzen-5 · chrome|s4|047_r3f-events_i11,amd-ryzen-5 · chrome,s4,r3f-events,-,11,,,,,,,,,,,,,,,,,11.787500000558794,,,,,,,,,,,,,,,86.0,44.0,42.0,0.0,0.0,25.47749999910593,30.083249999862165,25.533409090628002,28.082499999552965,11.317499999888241,2.0449999989941716,0.6675000004470348,0.0,0.22000000067055225,0.4883720930232558,,
amd-ryzen-5 · chrome|s4|048_r3f-state_i11,amd-ryzen-5 · chrome,s4,r3f-state,-,11,,,,,,,,,,,,,,,,,11.105000001378357,,,,,,,,,,,,,,,85.0,44.0,41.0,0.0,0.0,37.705000000074506,41.26149999918416,37.72340909099545,38.517500000074506,11.044999998994172,14.420000000856817,13.772499999962747,0.0,0.20999999903142452,0.4823529411764706,,
amd-ryzen-5 · chrome|s4|049_r3f-ref_i12,amd-ryzen-5 · chrome,s4,r3f-ref,-,12,,,,,,,,,,,,,,,,,11.900000000372529,,,,,,,,,,,,,,,91.0,55.0,36.0,0.0,0.0,24.18999999947846,27.75849999953061,24.259363636340606,24.93500000052154,11.39500000141561,0.7400000002235174,0.0,0.0,0.24000000022351742,0.3956043956043956,,
amd-ryzen-5 · chrome|s4|050_threejs_i12,amd-ryzen-5 · chrome,s4,threejs,-,12,,,,,,,,,,,,,,,,,11.882500000298023,,,,,,,,,,,,,,,90.0,54.0,36.0,0.0,0.0,23.91000000014901,27.238750000298023,23.53879629627422,24.490000000223517,11.167500000447035,0.6800000006332994,0.0,0.0,0.19500000029802322,0.4,,
amd-ryzen-5 · chrome|s4|051_r3f-state_i12,amd-ryzen-5 · chrome,s4,r3f-state,-,12,,,,,,,,,,,,,,,,,11.339999999850988,,,,,,,,,,,,,,,88.0,53.0,35.0,0.0,0.0,38.32499999925494,42.58699999935925,38.3783962265149,39.16000000014901,11.384999999776483,15.369999999180436,14.410000000149012,0.0,0.20999999903142452,0.3977272727272727,,
amd-ryzen-5 · chrome|s4|052_r3f-events_i12,amd-ryzen-5 · chrome,s4,r3f-events,-,12,,,,,,,,,,,,,,,,,13.195000000298023,,,,,,,,,,,,,,,88.0,53.0,35.0,0.0,0.0,28.294999999925494,36.71199999898672,27.889999999998594,31.0149999987334,12.415000000968575,2.4200000017881393,0.7550000008195639,0.0,0.27999999932944775,0.3977272727272727,,
amd-ryzen-5 · chrome|s4|053_r3f-ref_i13,amd-ryzen-5 · chrome,s4,r3f-ref,-,13,,,,,,,,,,,,,,,,,14.065000001341105,,,,,,,,,,,,,,,87.0,49.0,38.0,0.0,0.0,27.380000000819564,34.3730000000447,27.671428571474188,28.2350000012666,12.18999999947846,0.7699999995529652,0.0,0.0,0.2949999999254942,0.4367816091954023,,
amd-ryzen-5 · chrome|s4|054_r3f-events_i13,amd-ryzen-5 · chrome,s4,r3f-events,-,13,,,,,,,,,,,,,,,,,11.979999999515712,,,,,,,,,,,,,,,88.0,50.0,38.0,0.0,0.0,25.96999999973923,28.881499999947845,25.628599999919533,28.265000000596046,11.399999999441206,2.0575000001117587,0.7324999989941716,0.0,0.22000000067055225,0.4318181818181818,,
amd-ryzen-5 · chrome|s4|055_threejs_i13,amd-ryzen-5 · chrome,s4,threejs,-,13,,,,,,,,,,,,,,,,,11.87749999947846,,,,,,,,,,,,,,,88.0,50.0,38.0,0.0,0.0,23.9375,27.199999999534338,23.866699999943375,24.46999999973923,11.25999999884516,0.6725000003352761,0.0,0.0,0.19749999977648258,0.4318181818181818,,
amd-ryzen-5 · chrome|s4|056_r3f-state_i13,amd-ryzen-5 · chrome,s4,r3f-state,-,13,,,,,,,,,,,,,,,,,11.630000000819564,,,,,,,,,,,,,,,86.0,49.0,37.0,0.0,0.0,39.419999999925494,43.14600000008941,39.615816326507804,40.22499999962747,11.900000000372529,15.58500000089407,14.794999999925494,0.0,0.20999999903142452,0.43023255813953487,,
amd-ryzen-5 · chrome|s4|057_r3f-ref_i14,amd-ryzen-5 · chrome,s4,r3f-ref,-,14,,,,,,,,,,,,,,,,,12.009999999776483,,,,,,,,,,,,,,,83.0,47.0,36.0,0.0,0.0,24.46000000089407,27.905500000528992,24.491382978777303,25.21000000089407,11.43500000052154,0.6950000002980232,0.0,0.0,0.23000000044703484,0.43373493975903615,,
amd-ryzen-5 · chrome|s4|058_r3f-state_i14,amd-ryzen-5 · chrome,s4,r3f-state,-,14,,,,,,,,,,,,,,,,,10.887500000186265,,,,,,,,,,,,,,,81.0,46.0,35.0,0.0,0.0,37.05999999959022,41.93499999959022,37.671413043432906,37.89749999996275,11.067499999888241,14.700000000186265,13.825000000186265,0.0,0.2149999998509884,0.43209876543209874,,
amd-ryzen-5 · chrome|s4|059_r3f-events_i14,amd-ryzen-5 · chrome,s4,r3f-events,-,14,,,,,,,,,,,,,,,,,11.475000000558794,,,,,,,,,,,,,,,82.0,46.0,36.0,0.0,0.0,25.517499999143183,28.25000000046566,25.592391304307334,28.15500000026077,11.604999999515712,2.1974999997764826,0.650000000372529,0.0,0.21999999973922968,0.43902439024390244,,
amd-ryzen-5 · chrome|s4|060_threejs_i14,amd-ryzen-5 · chrome,s4,threejs,-,14,,,,,,,,,,,,,,,,,11.745000000111759,,,,,,,,,,,,,,,82.0,46.0,36.0,0.0,0.0,23.59000000078231,27.30750000011176,23.67760869577203,24.139999999664724,11.110000000335276,0.5950000006705523,0.0,0.0,0.19749999977648258,0.43902439024390244,,
amd-ryzen-5 · chrome|s4|061_r3f-state_i15,amd-ryzen-5 · chrome,s4,r3f-state,-,15,,,,,,,,,,,,,,,,,11.197499999776483,,,,,,,,,,,,,,,86.0,58.0,28.0,0.0,0.0,38.33499999996275,43.171750000678,39.04500000008607,39.16000000014901,11.277499998919666,15.302500000223517,14.419999998994172,0.0,0.21000000089406967,0.32558139534883723,,
amd-ryzen-5 · chrome|s4|062_r3f-events_i15,amd-ryzen-5 · chrome,s4,r3f-events,-,15,,,,,,,,,,,,,,,,,11.3199999993667,,,,,,,,,,,,,,,88.0,60.0,28.0,0.0,0.0,25.397499999962747,28.159249999653547,25.21066666661451,27.747499999590218,11.322499999776483,1.974999999627471,0.6575000006705523,0.0,0.21250000037252903,0.3181818181818182,,
amd-ryzen-5 · chrome|s4|063_r3f-ref_i15,amd-ryzen-5 · chrome,s4,r3f-ref,-,15,,,,,,,,,,,,,,,,,11.81499999947846,,,,,,,,,,,,,,,89.0,61.0,28.0,0.0,0.0,23.904999999329448,27.71499999985099,24.115737704834977,24.669999999925494,11.25,0.6449999995529652,0.0,0.0,0.22000000067055225,0.3146067415730337,,
amd-ryzen-5 · chrome|s4|064_threejs_i15,amd-ryzen-5 · chrome,s4,threejs,-,15,,,,,,,,,,,,,,,,,11.765000000596046,,,,,,,,,,,,,,,89.0,61.0,28.0,0.0,0.0,23.640000000596046,27.41000000014901,23.9237704917361,24.18500000052154,11.03999999910593,0.6550000011920929,0.0,0.0,0.21000000089406967,0.3146067415730337,,
amd-ryzen-5 · chrome|s4|065_threejs_i16,amd-ryzen-5 · chrome,s4,threejs,-,16,,,,,,,,,,,,,,,,,11.15749999973923,,,,,,,,,,,,,,,89.0,48.0,41.0,0.0,0.0,22.78249999973923,26.62574999993667,22.737604166575085,23.307499999180436,10.732499999925494,0.5775000005960464,0.0,0.0,0.20250000059604645,0.4606741573033708,,
amd-ryzen-5 · chrome|s4|066_r3f-events_i16,amd-ryzen-5 · chrome,s4,r3f-events,-,16,,,,,,,,,,,,,,,,,11.985000000335276,,,,,,,,,,,,,,,87.0,46.0,41.0,0.0,0.0,25.822499999776483,28.845000000670552,25.692065217329755,28.50999999884516,11.49750000052154,2.105000000447035,0.6474999999627471,0.0,0.21999999973922968,0.47126436781609193,,
amd-ryzen-5 · chrome|s4|067_r3f-ref_i16,amd-ryzen-5 · chrome,s4,r3f-ref,-,16,,,,,,,,,,,,,,,,,12.372499999590218,,,,,,,,,,,,,,,87.0,46.0,41.0,0.0,0.0,24.877500000409782,28.24999999953434,24.849130434793945,25.604999999515712,11.604999999515712,0.6675000004470348,0.0,0.0,0.22499999962747097,0.47126436781609193,,
amd-ryzen-5 · chrome|s4|068_r3f-state_i16,amd-ryzen-5 · chrome,s4,r3f-state,-,16,,,,,,,,,,,,,,,,,11.384999999776483,,,,,,,,,,,,,,,86.0,47.0,39.0,0.0,0.0,38.81499999947846,43.571999999135734,39.31021276587977,39.58999999985099,11.610000001266599,15.509999999776483,14.745000001043081,0.0,0.22499999962747097,0.45348837209302323,,
amd-ryzen-5 · chrome|s4|069_r3f-state_i17,amd-ryzen-5 · chrome,s4,r3f-state,-,17,,,,,,,,,,,,,,,,,11.075000001117587,,,,,,,,,,,,,,,85.0,51.0,34.0,0.0,0.0,39.630000000819564,45.05250000022352,39.952941176463284,40.38499999977648,11.359999999403954,16.625,15.929999999701977,0.0,0.21000000089406967,0.4,,
amd-ryzen-5 · chrome|s4|070_r3f-events_i17,amd-ryzen-5 · chrome,s4,r3f-events,-,17,,,,,,,,,,,,,,,,,11.779999999329448,,,,,,,,,,,,,,,87.0,52.0,35.0,0.0,0.0,25.674999999813735,29.65324999922886,25.76596153846297,28.03749999962747,11.535000000149012,2.087500000372529,0.650000000372529,0.0,0.22000000067055225,0.40229885057471265,,
amd-ryzen-5 · chrome|s4|071_threejs_i17,amd-ryzen-5 · chrome,s4,threejs,-,17,,,,,,,,,,,,,,,,,11.870000000111759,,,,,,,,,,,,,,,87.0,52.0,35.0,0.0,0.0,24.047500000335276,26.577249999623746,24.06730769220023,24.637500000186265,11.467499999329448,0.625,0.0,0.0,0.19999999925494194,0.40229885057471265,,
amd-ryzen-5 · chrome|s4|072_r3f-ref_i17,amd-ryzen-5 · chrome,s4,r3f-ref,-,17,,,,,,,,,,,,,,,,,12.202499999664724,,,,,,,,,,,,,,,87.0,52.0,35.0,0.0,0.0,24.352500000037253,27.55625000046566,24.20240384605355,25.052500000223517,11.354999999515712,0.7025000005960464,0.0,0.0,0.23500000033527613,0.40229885057471265,,
amd-ryzen-5 · chrome|s4|073_r3f-state_i18,amd-ryzen-5 · chrome,s4,r3f-state,-,18,,,,,,,,,,,,,,,,,11.215000001713634,,,,,,,,,,,,,,,84.0,47.0,37.0,0.0,0.0,38.06000000052154,43.08599999919534,38.65159574472048,38.830000000074506,11.484999999403954,14.864999998360872,14.230000000447035,0.0,0.2050000000745058,0.44047619047619047,,
amd-ryzen-5 · chrome|s4|074_r3f-ref_i18,amd-ryzen-5 · chrome,s4,r3f-ref,-,18,,,,,,,,,,,,,,,,,11.879999999888241,,,,,,,,,,,,,,,85.0,48.0,37.0,0.0,0.0,23.262499999254942,27.84324999973178,23.502604166589055,23.947499999776483,10.730000000447035,0.6875,0.0,0.0,0.2225000001490116,0.43529411764705883,,
amd-ryzen-5 · chrome|s4|075_r3f-events_i18,amd-ryzen-5 · chrome,s4,r3f-events,-,18,,,,,,,,,,,,,,,,,11.620000001043081,,,,,,,,,,,,,,,84.0,47.0,37.0,0.0,0.0,25.705000000074506,27.60550000015646,25.6334042553889,28.299999998882413,11.474999999627471,2.144999999552965,0.6699999999254942,0.0,0.20999999903142452,0.44047619047619047,,
amd-ryzen-5 · chrome|s4|076_threejs_i18,amd-ryzen-5 · chrome,s4,threejs,-,18,,,,,,,,,,,,,,,,,11.96750000026077,,,,,,,,,,,,,,,85.0,48.0,37.0,0.0,0.0,23.957499999552965,26.802999999839813,23.707395833257277,24.47499999962747,11.147499999962747,0.5849999990314245,0.0,0.0,0.2050000000745058,0.43529411764705883,,
amd-ryzen-5 · chrome|s4|077_r3f-ref_i19,amd-ryzen-5 · chrome,s4,r3f-ref,-,19,,,,,,,,,,,,,,,,,11.864999999292195,,,,,,,,,,,,,,,92.0,62.0,30.0,0.0,0.0,23.65000000037253,27.076500000338996,23.52451612905509,24.40250000078231,11.09499999973923,0.6199999991804361,0.0,0.0,0.21999999973922968,0.32608695652173914,,
amd-ryzen-5 · chrome|s4|078_threejs_i19,amd-ryzen-5 · chrome,s4,threejs,-,19,,,,,,,,,,,,,,,,,11.925000000745058,,,,,,,,,,,,,,,92.0,62.0,30.0,0.0,0.0,23.884999999776483,27.466499999351797,23.900967741985955,24.399999999441206,11.28999999910593,0.6225000005215406,0.0,0.0,0.2050000000745058,0.32608695652173914,,
amd-ryzen-5 · chrome|s4|079_r3f-events_i19,amd-ryzen-5 · chrome,s4,r3f-events,-,19,,,,,,,,,,,,,,,,,11.714999999850988,,,,,,,,,,,,,,,90.0,61.0,29.0,0.0,0.0,25.3899999987334,28.615000000223517,25.635655737833165,28.25,11.484999999403954,2.074999999254942,0.5950000006705523,0.0,0.2199999988079071,0.32222222222222224,,
amd-ryzen-5 · chrome|s4|080_r3f-state_i19,amd-ryzen-5 · chrome,s4,r3f-state,-,19,,,,,,,,,,,,,,,,,11.207499999552965,,,,,,,,,,,,,,,89.0,60.0,29.0,0.0,0.0,37.87750000040978,42.33349999971688,38.55900000010927,38.81250000093132,11.629999999888241,14.677500000223517,13.972500000149012,0.0,0.2149999998509884,0.3258426966292135,,
amd-ryzen-5 · chrome|s4|081_r3f-state_i20,amd-ryzen-5 · chrome,s4,r3f-state,-,20,,,,,,,,,,,,,,,,,10.974999999627471,,,,,,,,,,,,,,,88.0,51.0,37.0,0.0,0.0,37.77500000037253,43.27999999932945,38.44745098050757,38.57000000029802,11.269999999552965,15.320000000298023,14.620000001043081,0.0,0.21000000089406967,0.42045454545454547,,
amd-ryzen-5 · chrome|s4|082_r3f-ref_i20,amd-ryzen-5 · chrome,s4,r3f-ref,-,20,,,,,,,,,,,,,,,,,11.760000001639128,,,,,,,,,,,,,,,89.0,51.0,38.0,0.0,0.0,23.774999998509884,26.897499999962747,24.161274509833138,24.50499999895692,11.320000000298023,0.6799999997019768,0.0,0.0,0.23000000044703484,0.42696629213483145,,
amd-ryzen-5 · chrome|s4|083_threejs_i20,amd-ryzen-5 · chrome,s4,threejs,-,20,,,,,,,,,,,,,,,,,12.144999999552965,,,,,,,,,,,,,,,88.0,51.0,37.0,0.0,0.0,24.494999999180436,27.850000000558794,24.305686274506883,25.005000000819564,11.519999999552965,0.6349999997764826,0.0,0.0,0.21000000089406967,0.42045454545454547,,
amd-ryzen-5 · chrome|s4|084_r3f-events_i20,amd-ryzen-5 · chrome,s4,r3f-events,-,20,,,,,,,,,,,,,,,,,11.97999999858439,,,,,,,,,,,,,,,89.0,51.0,38.0,0.0,0.0,25.580000000074506,27.554999999701977,25.116764705920335,27.820000000298023,11.355000000447035,1.9900000002235174,0.6099999994039536,0.0,0.22499999962747097,0.42696629213483145,,
amd-ryzen-5 · chrome|s5|005_r3f-state_i1,amd-ryzen-5 · chrome,s5,r3f-state,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194.0,2377.0
amd-ryzen-5 · chrome|s5|006_r3f-ref_i1,amd-ryzen-5 · chrome,s5,r3f-ref,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423.0,6610.0
amd-ryzen-5 · chrome|s5|007_threejs_i1,amd-ryzen-5 · chrome,s5,threejs,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3345.0,6596.0
amd-ryzen-5 · chrome|s5|008_r3f-ref-central_i1,amd-ryzen-5 · chrome,s5,r3f-ref-central,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3536.0,6814.0
amd-ryzen-5 · chrome|s5|009_r3f-ref-central_i2,amd-ryzen-5 · chrome,s5,r3f-ref-central,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3559.0,6956.0
amd-ryzen-5 · chrome|s5|010_threejs_i2,amd-ryzen-5 · chrome,s5,threejs,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3683.0,6785.0
amd-ryzen-5 · chrome|s5|011_r3f-state_i2,amd-ryzen-5 · chrome,s5,r3f-state,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191.0,2377.0
amd-ryzen-5 · chrome|s5|012_r3f-ref_i2,amd-ryzen-5 · chrome,s5,r3f-ref,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3603.0,7077.0
amd-ryzen-5 · chrome|s5|013_threejs_i3,amd-ryzen-5 · chrome,s5,threejs,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3403.0,6636.0
amd-ryzen-5 · chrome|s5|014_r3f-state_i3,amd-ryzen-5 · chrome,s5,r3f-state,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191.0,2311.0
amd-ryzen-5 · chrome|s5|015_r3f-ref-central_i3,amd-ryzen-5 · chrome,s5,r3f-ref-central,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3530.0,6872.0
amd-ryzen-5 · chrome|s5|016_r3f-ref_i3,amd-ryzen-5 · chrome,s5,r3f-ref,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3509.0,5580.0
amd-ryzen-5 · chrome|s5|017_r3f-ref_i4,amd-ryzen-5 · chrome,s5,r3f-ref,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3510.0,6804.0
amd-ryzen-5 · chrome|s5|018_r3f-state_i4,amd-ryzen-5 · chrome,s5,r3f-state,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205.0,2436.0
amd-ryzen-5 · chrome|s5|019_threejs_i4,amd-ryzen-5 · chrome,s5,threejs,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430.0,6687.0
amd-ryzen-5 · chrome|s5|020_r3f-ref-central_i4,amd-ryzen-5 · chrome,s5,r3f-ref-central,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3531.0,6874.0
amd-ryzen-5 · chrome|s5|021_r3f-ref_i5,amd-ryzen-5 · chrome,s5,r3f-ref,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3390.0,6526.0
amd-ryzen-5 · chrome|s5|022_threejs_i5,amd-ryzen-5 · chrome,s5,threejs,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3459.0,6647.0
amd-ryzen-5 · chrome|s5|023_r3f-state_i5,amd-ryzen-5 · chrome,s5,r3f-state,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209.0,2388.0
amd-ryzen-5 · chrome|s5|024_r3f-ref-central_i5,amd-ryzen-5 · chrome,s5,r3f-ref-central,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3574.0,7075.0
amd-ryzen-5 · chrome|s5|025_r3f-ref-central_i6,amd-ryzen-5 · chrome,s5,r3f-ref-central,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3507.0,6835.0
