run_id,platform,label,N,frames,duration_ms,fps_mean,fps_median,fps_p1_low,fps_p5_low,frame_ms_mean,frame_ms_median,frame_ms_stddev,frame_ms_p95,frame_ms_p99,frame_ms_max,jank_60_share,jank_30_share,update_ms_median,update_ms_p99,render_ms_median,render_ms_p99,other_ms_median,gpu_ms_median,gpu_ms_p99,gpu_samples,heap_mb_start,heap_mb_peak,heap_mb_end
amd-ryzen-5 · firefox|s5|011_r3f-ref-central_i2,amd-ryzen-5 · firefox,r3f-ref-central,1600,266.0,3004.62,88.53032995853046,89.60573476699705,69.3962526023777,75.53747821034347,11.295563909774446,11.160000000003492,0.5476535380938563,12.30999999999949,13.900999999999113,14.759999999994761,0.0,0.0,0.680000000000291,0.9070000000003351,10.150000000001455,12.306000000001603,0.31999999999970896,,,0.0,,,
amd-ryzen-5 · firefox|s5|011_r3f-ref-central_i2,amd-ryzen-5 · firefox,r3f-ref-central,2263,192.0,3008.76,63.81366410082555,64.89292667099348,50.916496945011694,54.50581395348991,15.67062500000001,15.409999999999854,0.7872116774610393,17.60900000000038,18.667199999996374,19.639999999999418,0.109375,0.0,0.9599999999991269,1.2618000000017493,14.179999999996653,17.258000000004976,0.23999999999796273,,,0.0,,,
amd-ryzen-5 · firefox|s5|011_r3f-ref-central_i2,amd-ryzen-5 · firefox,r3f-ref-central,3200,139.0,3004.44,46.26486133855235,46.99248120301009,36.496350364961565,40.112314480547006,21.61467625899277,21.279999999998836,0.9581672588237576,24.02800000000352,24.875199999998298,27.400000000001455,1.0,0.0,1.3000000000029104,1.8212000000002457,19.640000000006694,23.21920000000217,0.3000000000029104,,,0.0,,,
amd-ryzen-5 · firefox|s5|011_r3f-ref-central_i2,amd-ryzen-5 · firefox,r3f-ref-central,4525,99.0,3028.02,32.69463213585119,33.00330033003776,27.609055770291768,29.2056074766357,30.586060606060574,30.299999999995634,0.9561677529597962,32.730000000003926,33.71120000000344,36.220000000001164,1.0,0.04040404040404041,1.8400000000037835,2.180400000000227,28.140000000006694,31.226800000001237,0.2400000000052387,,,0.0,,,
amd-ryzen-5 · firefox|s5|011_r3f-ref-central_i2,amd-ryzen-5 · firefox,r3f-ref-central,6400,62.0,3034.74,20.430086267686868,20.550760378132516,18.148820326679246,18.8702981507104,48.94741935483868,48.66000000000349,1.1014817672365171,50.675000000001084,53.35540000000263,55.099999999998545,1.0,1.0,3.0199999999967986,3.3677999999993333,40.9700000000048,44.22499999999942,4.519999999996799,,,0.0,,,
amd-ryzen-5 · firefox|s5|011_r3f-ref-central_i2,amd-ryzen-5 · firefox,r3f-ref-central,9051,61.0,4201.74,14.517795008734483,14.863258026159592,11.756407241946178,11.901928112353968,68.88098360655735,67.27999999999884,4.268689769674967,82.23999999999796,84.65200000000041,85.06000000000495,1.0,1.0,4.220000000001164,4.639999999999418,58.33999999999651,62.708000000001626,5.040000000000873,,,0.0,,,
amd-ryzen-5 · firefox|s5|011_r3f-ref-central_i2,amd-ryzen-5 · firefox,r3f-ref-central,12800,61.0,6228.78,9.793250042544448,10.48657718120799,5.931901767706665,6.772314777190907,102.11114754098358,95.36000000000058,13.719635818582484,120.26000000000931,155.90799999999578,168.58000000000175,1.0,1.0,5.580000000001746,6.295999999996274,84.30000000000291,96.13200000000651,5.80000000000291,,,0.0,,,
amd-ryzen-5 · firefox|s5|012_r3f-state_i2,amd-ryzen-5 · firefox,r3f-state,100,1087.0,3000.72,362.2463941987256,297.61904761903634,140.76576576576403,179.95201279658707,2.7605519779208834,3.3600000000001273,1.5057298997946547,4.740000000000691,6.133599999999903,10.340000000000146,0.0,0.0,0.13999999999987267,0.2628000000001541,0.7200000000002547,1.1000000000003638,2.5600000000004,,,0.0,,,
amd-ryzen-5 · firefox|s5|012_r3f-state_i2,amd-ryzen-5 · firefox,r3f-state,141,908.0,3000.84,302.5819437224244,246.91358024693022,76.76560900716315,119.57272678960395,3.30488986784141,4.049999999999727,2.2016755894791937,5.97899999999954,9.080400000000305,22.960000000000036,0.0022026431718061676,0.0,0.15999999999985448,0.2600000000002183,0.8600000000005821,1.3999999999996362,3.0900000000001455,,,0.0,,,
amd-ryzen-5 · firefox|s5|012_r3f-state_i2,amd-ryzen-5 · firefox,r3f-state,200,783.0,3002.02,260.82437825197695,200.0,106.41532380662709,123.7702316724848,3.833997445721584,5.0,2.311356647050696,7.018000000000392,8.703199999999804,10.340000000000146,0.0,0.0,0.18000000000029104,0.31999999999970896,1.0999999999985448,1.7471999999996095,3.8400000000001455,,,0.0,,,
amd-ryzen-5 · firefox|s5|012_r3f-state_i2,amd-ryzen-5 · firefox,r3f-state,283,426.0,3004.6,141.7826000133129,149.7005988023887,81.03727714748092,93.85055416517764,7.0530516431924895,6.680000000000291,1.0844729084174096,9.854999999997744,11.720000000000255,13.200000000000728,0.0,0.0,0.19999999999708962,0.3500000000003638,1.3999999999996362,2.0950000000020736,5.06000000000131,,,0.0,,,
amd-ryzen-5 · firefox|s5|012_r3f-state_i2,amd-ryzen-5 · firefox,r3f-state,400,428.0,3001.88,142.57731821391923,139.08205841445468,58.80623346074646,64.70298249938352,7.013738317757012,7.190000000000509,4.493094576438001,13.74300000000057,16.25299999999923,17.539999999997235,0.007009345794392523,0.0,0.3600000000005821,0.7199999999975262,2.0799999999981083,3.3384000000010943,3.7600000000002183,,,0.0,,,
amd-ryzen-5 · firefox|s5|012_r3f-state_i2,amd-ryzen-5 · firefox,r3f-state,566,214.0,3004.02,71.23787458139425,77.27975270479917,39.308176100628145,47.71903034930135,14.03747663551402,12.93999999999869,2.3626219196334883,18.453999999998995,23.237200000000573,26.900000000001455,0.16355140186915887,0.0,0.32000000000152795,0.4400000000023283,3.100000000002183,8.480000000002729,9.440000000002328,,,0.0,,,
amd-ryzen-5 · firefox|s5|012_r3f-state_i2,amd-ryzen-5 · firefox,r3f-state,800,138.0,3013.9,45.787849630047425,46.446818392942596,31.847133757960307,33.75717339934705,21.839855072463777,21.529999999998836,3.1827743453765165,27.66699999999946,30.809000000000815,31.400000000001455,1.0,0.0,0.5,6.753400000000491,4.280000000000655,5.603799999999973,16.7599999999984,,,0.0,,,
amd-ryzen-5 · firefox|s5|012_r3f-state_i2,amd-ryzen-5 · firefox,r3f-state,1131,98.0,3004.88,32.61361518596419,34.45899379738492,21.901007446340856,23.534949399857904,30.662040816326503,29.0199999999968,3.4369963988547543,36.45100000000093,45.05860000000095,45.66000000000349,1.0,0.17346938775510204,0.819999999999709,4.682199999996374,6.180000000000291,7.808400000002657,21.939999999995052,,,0.0,,,
amd-ryzen-5 · firefox|s5|012_r3f-state_i2,amd-ryzen-5 · firefox,r3f-state,1600,68.0,3039.58,22.37151185361134,23.132084200786725,15.475085112967495,16.690775564704087,44.699705882352966,43.22999999999956,4.970052995479974,56.175999999996925,59.943400000000466,64.62000000000262,1.0,1.0,1.180000000000291,4.17219999999892,10.0,14.63159999999726,31.960000000002765,,,0.0,,,
amd-ryzen-5 · firefox|s5|012_r3f-state_i2,amd-ryzen-5 · firefox,r3f-state,2263,61.0,3763.52,16.208230592636696,16.874789065136106,12.230919765166036,12.518778167250527,61.69704918032782,59.26000000000204,6.112971820716918,77.18000000000029,80.09200000000273,81.76000000000204,1.0,1.0,1.6200000000026193,5.640000000002322,13.639999999999418,19.08399999999965,43.580000000001746,,,0.0,,,
amd-ryzen-5 · firefox|s5|012_r3f-state_i2,amd-ryzen-5 · firefox,r3f-state,3200,61.0,5447.18,11.198454980375166,11.73984503404551,7.979572294925011,8.318544809228053,89.29803278688524,85.18000000000029,11.047439344281399,110.73999999999796,120.80799999999725,125.31999999999971,1.0,1.0,2.319999999999709,13.28399999999964,20.5199999999968,26.975999999996564,61.73999999999796,,,0.0,,,
amd-ryzen-5 · firefox|s5|013_threejs_i3,amd-ryzen-5 · firefox,threejs,100,1210.0,3002.12,403.04851238458156,406.5040650406444,250.5219206680532,268.79311889615707,2.4810909090909097,2.4600000000000364,0.6426872862370991,3.5309999999999255,3.7981999999997305,4.400000000000091,0.0,0.0,0.09999999999990905,0.17819999999988048,0.8399999999996908,1.2799999999997453,1.5199999999999818,,,0.0,,,
amd-ryzen-5 · firefox|s5|013_threejs_i3,amd-ryzen-5 · firefox,threejs,141,1121.0,3001.06,373.5346844115079,370.37037037027056,232.3616392057494,246.87004055722775,2.6771275646743984,2.7000000000007276,0.8077901683198004,3.8599999999996726,4.160000000000582,4.559999999999491,0.0,0.0,0.14000000000032742,0.22000000000007275,1.0799999999999272,1.6000000000003638,1.3999999999996362,,,0.0,,,
amd-ryzen-5 · firefox|s5|013_threejs_i3,amd-ryzen-5 · firefox,threejs,200,1013.0,3003.56,337.2664438200001,342.465753424649,163.98819285012087,215.01677130816125,2.9650148075024694,2.9200000000000728,0.8408123100250271,4.140000000001237,4.520000000000437,12.05999999999949,0.0,0.0,0.12000000000080036,0.21999999999934516,1.3800000000010186,2.115200000000695,1.360000000000582,,,0.0,,,
amd-ryzen-5 · firefox|s5|013_threejs_i3,amd-ryzen-5 · firefox,threejs,283,861.0,3002.62,286.7495720404181,289.0173410402315,195.50342130988128,212.8080768088692,3.487363530778164,3.460000000002765,0.5966379791438684,4.459999999999127,4.827999999999883,5.799999999999272,0.0,0.0,0.2599999999983993,0.3400000000001455,2.0200000000004366,2.7600000000009457,1.179999999998472,,,0.0,,,
amd-ryzen-5 · firefox|s5|013_threejs_i3,amd-ryzen-5 · firefox,threejs,400,720.0,3002.18,239.82572663864255,240.3846153846238,139.05442987684717,177.479787024265,4.169694444444445,4.1599999999998545,0.6647759227794445,5.019999999996981,5.476199999999479,16.11999999999898,0.0,0.0,0.31999999999970896,0.4400000000016371,2.8000000000010914,3.8923999999983403,0.8999999999978172,,,0.0,,,
amd-ryzen-5 · firefox|s5|013_threejs_i3,amd-ryzen-5 · firefox,threejs,566,586.0,3003.6,195.099214276202,198.41269841266404,141.08352144470047,150.2279320348221,5.125597269624571,5.040000000000873,0.5287715823007679,6.2149999999983265,6.962999999999192,7.180000000000291,0.0,0.0,0.3400000000001455,0.5199999999973443,4.0,5.420000000001892,0.5200000000004366,,,0.0,,,
amd-ryzen-5 · firefox|s5|013_threejs_i3,amd-ryzen-5 · firefox,threejs,800,484.0,3004.64,161.08418978646364,163.3986928104847,121.50668286756417,129.54766274425754,6.207933884297519,6.119999999998981,0.5415412669961434,7.299999999999272,7.886799999998148,8.579999999998108,0.0,0.0,0.38000000000101863,0.5833999999981828,5.380000000001019,6.946800000001859,0.32000000000334694,,,0.0,,,
amd-ryzen-5 · firefox|s5|013_threejs_i3,amd-ryzen-5 · firefox,threejs,1131,379.0,3001.16,126.28450332538101,129.53367875645716,94.93670886074202,104.60251046024999,7.918627968337721,7.720000000001164,0.6007774648609622,9.022000000003754,9.85320000000327,10.700000000004366,0.0,0.0,0.3600000000005821,0.5800000000017462,7.120000000002619,9.012800000005948,0.23999999999796273,,,0.0,,,
amd-ryzen-5 · firefox|s5|013_threejs_i3,amd-ryzen-5 · firefox,threejs,1600,270.0,3010.8,89.67716221602224,91.7431192660428,70.52186177714947,77.34412184673884,11.151111111111122,10.900000000001455,0.6703233050800566,12.440000000002328,13.390199999996476,14.37999999999738,0.0,0.0,0.4800000000032014,0.797200000000594,10.080000000001746,12.4412000000001,0.3200000000069849,,,0.0,,,
amd-ryzen-5 · firefox|s5|013_threejs_i3,amd-ryzen-5 · firefox,threejs,2263,194.0,3005.72,64.54360352927098,66.75567423231169,47.61904761904762,53.43148895749385,15.493402061855639,14.979999999999563,1.069717784290189,17.454000000002633,19.76239999999794,21.0,0.14432989690721648,0.0,0.6999999999970896,1.0498000000008314,14.020000000000437,18.190799999996376,0.2400000000052387,,,0.0,,,
amd-ryzen-5 · firefox|s5|013_threejs_i3,amd-ryzen-5 · firefox,threejs,3200,143.0,3009.06,47.52314676344111,48.449612403102144,39.43217665615052,41.474108306671695,21.042377622377607,20.639999999999418,0.9668607237934632,23.356000000000495,24.33759999999894,25.360000000000582,1.0,0.0,0.9399999999950523,1.4540000000005275,19.400000000001455,23.047999999996254,0.2999999999956344,,,0.0,,,
amd-ryzen-5 · firefox|s5|013_threejs_i3,amd-ryzen-5 · firefox,threejs,4525,103.0,3024.68,34.05318909768967,34.84320557490759,27.322404371585787,28.861694758716574,29.36582524271845,28.700000000004366,1.615062995354547,33.26799999999857,35.25319999999891,36.599999999998545,1.0,0.04854368932038835,1.3399999999965075,1.777599999998784,27.080000000001746,33.24280000000203,0.23999999999796273,,,0.0,,,
amd-ryzen-5 · firefox|s5|013_threejs_i3,amd-ryzen-5 · firefox,threejs,6400,64.0,3002.14,21.318126403165746,21.45002145002359,19.054878048779326,19.50078003120077,46.90843749999999,46.61999999999534,1.1175926775247556,48.1569999999967,52.00119999999733,52.4800000000032,1.0,1.0,2.110000000000582,2.5599999999976717,38.18999999999869,40.90639999999985,6.19999999999709,,,0.0,,,
amd-ryzen-5 · firefox|s5|013_threejs_i3,amd-ryzen-5 · firefox,threejs,9051,61.0,3989.8,15.288986916637443,15.360983102917213,14.04889013767763,14.50536698578374,65.40655737704911,65.10000000000582,1.0211870302848665,67.02000000000407,69.3440000000046,71.18000000000757,1.0,1.0,2.900000000008731,3.664000000004307,55.80000000000291,62.06399999999557,6.30000000000291,,,0.0,,,
amd-ryzen-5 · firefox|s5|013_threejs_i3,amd-ryzen-5 · firefox,threejs,12800,61.0,5655.82,10.78535031171432,10.955302366345451,8.94454382826569,9.58282757298972,92.71836065573758,91.27999999999884,3.4829437646556523,99.0,105.33199999998904,111.79999999998836,1.0,1.0,4.19999999999709,5.031999999997788,79.11999999999534,89.22399999999324,7.879999999990105,,,0.0,,,
amd-ryzen-5 · firefox|s5|014_r3f-state_i3,amd-ryzen-5 · firefox,r3f-state,100,1081.0,3000.42,360.2828937282113,303.03030303028635,107.68899418479259,161.92875134940581,2.775596669750232,3.300000000000182,1.5788058779144005,4.699999999999818,7.383999999999852,13.920000000000073,0.0,0.0,0.14000000000032742,0.27999999999974534,0.7399999999997817,1.1440000000002337,2.480000000000018,,,0.0,,,
amd-ryzen-5 · firefox|s5|014_r3f-state_i3,amd-ryzen-5 · firefox,r3f-state,141,942.0,3001.24,313.87026695632466,248.13895781639286,124.8612652608183,150.98946286301646,3.186029723991508,4.029999999999745,1.9187330191275855,5.760000000000218,7.1871999999999145,8.699999999998909,0.0,0.0,0.13999999999941792,0.2600000000002183,0.8400000000001455,1.2436000000002345,3.0999999999994543,,,0.0,,,
amd-ryzen-5 · firefox|s5|014_r3f-state_i3,amd-ryzen-5 · firefox,r3f-state,200,733.0,3001.58,244.20471884807336,187.26591760299115,91.64702801780666,111.01517207351773,4.094924965893588,5.3400000000001455,2.5956431341540878,7.688000000000465,9.573599999999786,12.779999999998836,0.0,0.0,0.18000000000029104,0.3999999999996362,1.1199999999989814,1.860000000000582,4.1200000000008,,,0.0,,,
amd-ryzen-5 · firefox|s5|014_r3f-state_i3,amd-ryzen-5 · firefox,r3f-state,283,546.0,3004.68,181.71652222532836,143.2664756447081,47.51948298802457,71.7550760072275,5.503076923076927,6.979999999999563,3.7921664381972895,11.475000000000364,13.71499999999905,33.55999999999767,0.005494505494505495,0.0018315018315018315,0.2000000000007276,0.5,1.5200000000004366,3.1310000000008578,3.1700000000018917,,,0.0,,,
amd-ryzen-5 · firefox|s5|014_r3f-state_i3,amd-ryzen-5 · firefox,r3f-state,400,420.0,3006.06,139.71777010438925,110.13215859030925,57.9038795599321,63.405797101447746,7.157285714285709,9.079999999999927,4.564270836770727,14.44300000000221,16.58200000000179,17.68000000000029,0.009523809523809525,0.0,0.3599999999969441,0.7524000000018715,2.139999999999418,3.6124000000024536,3.969999999999345,,,0.0,,,
amd-ryzen-5 · firefox|s5|014_r3f-state_i3,amd-ryzen-5 · firefox,r3f-state,566,300.0,3014.42,99.52163268555815,85.98452278590446,38.63987635239596,45.51523243112061,10.04806666666666,11.6299999999992,6.495280941621473,20.28099999999904,22.606400000001717,26.700000000000728,0.15666666666666668,0.0,0.37999999999738066,5.560400000001318,3.2599999999983993,5.663600000003004,4.899999999999636,,,0.0,,,
amd-ryzen-5 · firefox|s5|014_r3f-state_i3,amd-ryzen-5 · firefox,r3f-state,800,134.0,3016.98,44.41527620335568,44.742729306486964,33.24468085106592,34.048348655090706,22.51477611940298,22.350000000000364,2.9764912775681855,28.633999999999286,29.601199999999768,30.07999999999811,1.0,0.0,0.47999999999956344,5.016000000001504,4.360000000000582,5.393999999998885,17.530000000000655,,,0.0,,,
amd-ryzen-5 · firefox|s5|014_r3f-state_i3,amd-ryzen-5 · firefox,r3f-state,1131,95.0,3029.56,31.357688905319534,33.2446808510619,21.05263157894737,23.068050749712423,31.890105263157945,30.080000000001746,3.5801817066500354,36.8900000000016,46.80440000000192,47.5,1.0,0.3473684210526316,0.680000000000291,5.223599999998562,6.440000000002328,7.770000000004803,22.720000000001164,,,0.0,,,
amd-ryzen-5 · firefox|s5|014_r3f-state_i3,amd-ryzen-5 · firefox,r3f-state,1600,68.0,3001.62,22.65443327269939,23.320895522387506,16.19695497246571,17.04351778207053,44.141470588235336,42.88000000000102,4.634903681140244,55.064999999997966,59.47539999999971,61.73999999999796,1.0,1.0,1.0400000000008731,5.937000000001276,9.099999999998545,12.556000000001434,32.65999999999622,,,0.0,,,
amd-ryzen-5 · firefox|s5|014_r3f-state_i3,amd-ryzen-5 · firefox,r3f-state,2263,61.0,3771.16,16.175394308382582,16.897600540723133,12.706480304954823,12.872221745473398,61.82229508196715,59.18000000000029,6.199351684771027,75.08000000000175,77.99199999999982,78.70000000000437,1.0,1.0,1.4600000000064028,4.695999999999185,13.0,20.76800000000366,44.44000000000233,,,0.0,,,
amd-ryzen-5 · firefox|s5|014_r3f-state_i3,amd-ryzen-5 · firefox,r3f-state,3200,61.0,5351.5,11.398673269176866,11.837121212121783,8.44166807361089,8.885729518393392,87.72950819672131,84.47999999999593,8.059222962178357,106.23999999999796,114.62000000000116,118.4600000000064,1.0,1.0,2.180000000000291,9.412000000002443,18.760000000002037,24.939999999997962,62.9800000000032,,,0.0,,,
amd-ryzen-5 · firefox|s5|015_r3f-ref-central_i3,amd-ryzen-5 · firefox,r3f-ref-central,100,1260.0,3002.14,419.70061356232554,423.7288135593808,267.6181980374657,286.36363636363814,2.3826507936507935,2.3599999999996726,0.5708137985825645,3.3199999999997316,3.599999999999641,4.120000000000346,0.0,0.0,0.06000000000040018,0.12820000000042164,0.8400000000001455,1.2399999999997817,1.4600000000000364,,,0.0,,,
amd-ryzen-5 · firefox|s5|015_r3f-ref-central_i3,amd-ryzen-5 · firefox,r3f-ref-central,141,1157.0,3000.74,385.57155901544286,387.59689922481715,245.09803921568073,262.6970227670747,2.593552290406223,2.5799999999999272,0.6613540556509533,3.639999999999418,3.880000000000109,4.579999999999927,0.0,0.0,0.1000000000003638,0.15999999999985448,1.1199999999989814,1.548800000000266,1.3799999999991996,,,0.0,,,
amd-ryzen-5 · firefox|s5|015_r3f-ref-central_i3,amd-ryzen-5 · firefox,r3f-ref-central,200,1042.0,3001.04,347.21296617172703,352.11267605631997,163.5055591890128,223.3101434338241,2.8800767754318626,2.8400000000001455,0.7797588199865043,3.9200000000000728,4.359999999999836,13.520000000000437,0.0,0.0,0.11999999999898137,0.2000000000007276,1.3999999999996362,2.0718000000004926,1.2800000000006548,,,0.0,,,
amd-ryzen-5 · firefox|s5|015_r3f-ref-central_i3,amd-ryzen-5 · firefox,r3f-ref-central,283,875.0,3002.08,291.4645845547087,294.1176470586976,200.10005002503289,219.92635024551097,3.4309485714285715,3.400000000001455,0.5155409865312961,4.2800000000012,4.630400000000554,5.520000000000437,0.0,0.0,0.2000000000007276,0.3000000000029104,2.0800000000017462,2.860000000000582,1.0999999999985448,,,0.0,,,
amd-ryzen-5 · firefox|s5|015_r3f-ref-central_i3,amd-ryzen-5 · firefox,r3f-ref-central,400,726.0,3000.38,241.96935054893038,245.09803921558137,113.96939107782805,160.3135019593915,4.132754820936641,4.080000000001746,0.7921496639834369,5.295000000000073,6.500000000001819,14.37999999999738,0.0,0.0,0.2599999999983993,0.45500000000174623,2.680000000000291,4.230000000001382,1.0400000000008731,,,0.0,,,
amd-ryzen-5 · firefox|s5|015_r3f-ref-central_i3,amd-ryzen-5 · firefox,r3f-ref-central,566,598.0,3002.84,199.144809580264,202.42914979762452,141.72335600907496,150.88449531738289,5.021471571906355,4.93999999999869,0.5537548166949117,6.263000000002102,6.819999999999818,7.240000000001601,0.0,0.0,0.3400000000001455,0.5,3.860000000000582,5.421800000001929,0.5800000000017462,,,0.0,,,
amd-ryzen-5 · firefox|s5|015_r3f-ref-central_i3,amd-ryzen-5 · firefox,r3f-ref-central,800,491.0,3005.96,163.3421602416533,165.56291390726082,123.99256044636539,131.82467318466345,6.122118126272911,6.040000000000873,0.5031383084662558,7.170000000000073,7.772000000001938,8.340000000000146,0.0,0.0,0.42000000000189175,0.6199999999993452,5.240000000001601,6.799999999999637,0.3400000000001455,,,0.0,,,
amd-ryzen-5 · firefox|s5|015_r3f-ref-central_i3,amd-ryzen-5 · firefox,r3f-ref-central,1131,376.0,3003.54,125.18561430844933,126.90355329953456,102.59917920654797,106.5971810967616,7.988138297872343,7.879999999997381,0.4833645878865566,9.0049999999992,9.4900000000016,9.860000000000582,0.0,0.0,0.5200000000040745,0.680000000000291,7.099999999998545,8.654999999998836,0.2599999999947613,,,0.0,,,
amd-ryzen-5 · firefox|s5|015_r3f-ref-central_i3,amd-ryzen-5 · firefox,r3f-ref-central,1600,261.0,3007.06,86.79574069024237,88.65248226945552,71.83908045976035,74.3877317463942,11.521302681992328,11.280000000006112,0.6299595746742042,12.860000000000582,13.68799999999901,14.080000000001746,0.0,0.0,0.7000000000043656,1.0239999999990672,10.259999999994761,12.403999999996447,0.33999999999650754,,,0.0,,,
amd-ryzen-5 · firefox|s5|015_r3f-ref-central_i3,amd-ryzen-5 · firefox,r3f-ref-central,2263,187.0,3007.6,62.1758212528262,64.02048655568709,47.75549188156107,52.029136316334,16.08342245989304,15.62000000000262,1.02930034078328,18.26000000000058,19.522800000003627,20.94000000000233,0.24064171122994651,0.0,1.0,1.4000000000014552,14.340000000003783,18.222800000000717,0.2599999999947613,,,0.0,,,
amd-ryzen-5 · firefox|s5|015_r3f-ref-central_i3,amd-ryzen-5 · firefox,r3f-ref-central,3200,140.0,3008.88,46.528941001302854,47.16981132076119,37.96507213364209,41.21526142251616,21.49199999999998,21.19999999999709,0.831002861243561,23.105999999998673,25.08339999999557,26.339999999996508,1.0,0.0,1.3400000000037835,1.6322000000006662,19.55999999999767,23.169200000000465,0.3000000000029104,,,0.0,,,
amd-ryzen-5 · firefox|s5|015_r3f-ref-central_i3,amd-ryzen-5 · firefox,r3f-ref-central,4525,98.0,3030.08,32.34238039919736,32.52032520325588,28.45759817871419,29.442072721921075,30.919183673469405,30.749999999996362,0.821333682167195,32.32599999999984,34.49979999999603,35.13999999999942,1.0,0.02040816326530612,1.9399999999950523,2.180600000000195,28.410000000003492,30.498599999998117,0.2400000000052387,,,0.0,,,
amd-ryzen-5 · firefox|s5|015_r3f-ref-central_i3,amd-ryzen-5 · firefox,r3f-ref-central,6400,63.0,3041.26,20.715098347395475,20.7468879668031,20.00800320127923,20.155872077398037,48.273968253968285,48.200000000004366,0.41802353569549744,48.95799999999654,49.89320000000356,49.9800000000032,1.0,1.0,2.959999999999127,3.4132000000003613,40.26000000000204,41.4551999999999,4.900000000001455,,,0.0,,,
amd-ryzen-5 · firefox|s5|015_r3f-ref-central_i3,amd-ryzen-5 · firefox,r3f-ref-central,9051,61.0,4197.9,14.531075061340214,14.894250819183924,11.502185415229548,11.63512255662442,68.81803278688515,67.13999999999942,4.646183673967319,84.88000000000466,86.12399999999907,86.93999999999505,1.0,1.0,4.139999999999418,4.816000000006169,57.81999999999971,63.04400000000169,5.180000000000291,,,0.0,,,
amd-ryzen-5 · firefox|s5|015_r3f-ref-central_i3,amd-ryzen-5 · firefox,r3f-ref-central,12800,61.0,6039.7,10.099839395996495,10.595465140919163,8.676036786395274,8.711307276845227,99.01147540983602,94.38000000000466,7.57142211126062,113.58000000000175,115.23600000000442,115.26000000000931,1.0,1.0,5.679999999993015,6.264000000007218,83.86000000000058,93.47200000000012,4.19999999999709,,,0.0,,,
amd-ryzen-5 · firefox|s5|016_r3f-ref_i3,amd-ryzen-5 · firefox,r3f-ref,100,1250.0,3001.24,416.49451560021856,423.7288135593808,234.92560689115146,268.5843008144236,2.400992,2.3599999999996726,0.6337052641610494,3.4000000000005457,3.9301999999998314,4.720000000000255,0.0,0.0,0.11999999999989086,0.2000000000007276,0.8799999999996544,1.2799999999997453,1.3699999999998909,,,0.0,,,
amd-ryzen-5 · firefox|s5|016_r3f-ref_i3,amd-ryzen-5 · firefox,r3f-ref,141,1151.0,3001.64,383.457043482896,387.59689922481715,238.71527777777817,260.6310013717456,2.607854039965248,2.5799999999999272,0.6483017275786834,3.639999999999418,3.9600000000000364,4.759999999999309,0.0,0.0,0.15999999999985448,0.2600000000002183,1.180000000000291,1.6599999999998545,1.2599999999993088,,,0.0,,,
amd-ryzen-5 · firefox|s5|016_r3f-ref_i3,amd-ryzen-5 · firefox,r3f-ref,200,1019.0,3002.36,339.3996722578238,342.465753424649,168.40687100032875,225.91722392914153,2.9463788027477924,2.9200000000000728,0.7312446918734946,3.900000000001455,4.236400000000029,13.100000000000364,0.0,0.0,0.18000000000029104,0.300000000000764,1.5,2.2399999999997817,1.2199999999993452,,,0.0,,,
amd-ryzen-5 · firefox|s5|016_r3f-ref_i3,amd-ryzen-5 · firefox,r3f-ref,283,872.0,3001.8,290.4923712439202,290.69767441871534,205.12820512820514,221.62663642923775,3.4424311926605515,3.4399999999986903,0.48050161059660423,4.260000000002037,4.663200000001213,5.139999999999418,0.0,0.0,0.2999999999992724,0.4599999999996544,2.0599999999976717,2.825799999999835,1.0799999999981083,,,0.0,,,
amd-ryzen-5 · firefox|s5|016_r3f-ref_i3,amd-ryzen-5 · firefox,r3f-ref,400,736.0,3002.42,245.1355906235635,246.30541871913238,164.86104569006463,185.10900863841388,4.079375000000002,4.06000000000131,0.5087374160639785,4.984999999999673,5.519000000001687,8.680000000000291,0.0,0.0,0.3999999999978172,0.5600000000013097,2.679999999998472,3.626000000000385,0.9199999999982538,,,0.0,,,
amd-ryzen-5 · firefox|s5|016_r3f-ref_i3,amd-ryzen-5 · firefox,r3f-ref,566,593.0,3000.1,197.66007799739995,200.8032128514232,142.12620807278213,154.5347969732526,5.059190556492415,4.979999999999563,0.4677122503205155,6.108000000000902,6.669599999999778,7.220000000001164,0.0,0.0,0.5400000000008731,0.7799999999991268,3.8800000000010186,5.240000000001601,0.3400000000001455,,,0.0,,,
amd-ryzen-5 · firefox|s5|016_r3f-ref_i3,amd-ryzen-5 · firefox,r3f-ref,800,475.0,3004.8,158.08040468583604,160.25641025636915,120.04801920767102,128.98160610139098,6.325894736842104,6.240000000001601,0.5078861103954897,7.286000000001512,8.030399999997025,8.700000000000728,0.0,0.0,0.6599999999998545,0.9799999999995634,5.220000000001164,6.779999999998836,0.3400000000001455,,,0.0,,,
amd-ryzen-5 · firefox|s5|016_r3f-ref_i3,amd-ryzen-5 · firefox,r3f-ref,1131,355.0,3004.3,118.1639649835235,120.77294685992037,93.39975093401105,100.23584905660464,8.462816901408459,8.279999999998836,0.5527261229081394,9.478000000005705,10.115199999998874,11.139999999999418,0.0,0.0,0.819999999999709,1.0600000000010186,7.239999999997963,8.885999999995835,0.2599999999947613,,,0.0,,,
